num_samples,query_ids,Precision,Recall,F1-score,Kappa
73,[106711],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
74,[108437],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
75,[106697],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
76,[104786],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
77,[106344],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
78,[106410],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
79,[106395],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
80,[104445],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
81,[106372],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
82,[108084],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
83,[104444],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
84,[104488],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
85,[223898],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
86,[195609],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
87,[223598],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
88,[214639],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
89,[195191],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
90,[106387],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
91,[106362],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
92,[223349],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
93,[223424],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
94,[107288],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
95,[224058],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
96,[224050],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
97,[224249],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
98,[221600],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
99,[196115],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
100,[196117],1.0,0.8734693877551021,0.9324618736383442,0.9319304802257259
